siren,count,nom,address,cp,Coordonnee X,Coordonnee Y,Latitude,Longitude
215202532,3,ECOLE MATERNELLE EQUITAINE,50 rue malaingre,52800,874782.1,6772342.4,48.02799821240616,5.345196954492937
215202904,2,ECOLE PRIMAIRE,chemin des brosses,52190,871338.4,6733413.9,47.67871722496936,5.283924674877389
215202953,1,ECOLE PRIMAIRE PUBLIQUE,67 avenue de belgique,52170,854788.1,6827737.9,48.531381298911974,5.096746973671227
215203100,1,ECOLE PRIMAIRE PUBLIQUE,23 avenue de verdun,52260,870243.3,6763938.1,47.95370152070788,5.281031101827246
215203233,6,ECOLE ELEMENTAIRE ALBERT CAMUS,21 rue godard jeanson,52100,843702.4,6838560.9,48.63126097903749,4.950264552657457
215203241,2,ECOLE PRIMAIRE JEAN BRETON,1 rue champ mourot,52200,873999.3,6750589.2,47.83263060895647,5.326060372365603
215203522,2,MAIRIE DE TORCENAY,7 place de la mairie,52600,884456.2,6748888.7,47.814478285427406,5.465052781561936
215203746,1,ECOLE PRIMAIRE PUBLIQUE,1 place de verdun,52310,858496.6,6795354.9,48.23925178945888,5.135099543422156
215204314,1,MAIRIE D'HEUILLEY-LE-GRAND,1 rue de la mairie,52600,879128.8,6742099.8,47.75487944250738,5.391155651129148
215300070,2,ECOLE JACQUES-YVES COUSTEAU,7 bis rue des rochers,53210,428997.1,6781590.3,48.07845643360788,-0.6404179614209429
215300732,6,MAIRIE DE CONGRIER,2 rue de bretagne,53800,396252.3,6751361.8,47.7923777851456,-1.058693435897927
215300971,3,ECOLE PUBLIQUE JEAN MONNET,13 avenue des sports,53600,447033.8,6789013.8,48.152425920750424,-0.4027333136177652
215301078,1,EEPU DE GORRON,40 rue de normandie,53120,418131.0,6819334.0,48.41307083581631,-0.8106119696468008
215301946,3,MAIRIE DE RUILLE LE GRAVELAIS,rue principale,53320,405539.9,6780237.6,48.05615085621514,-0.9541067807071428
215302076,1,ECOLE LES PETITS LUATAIS,chemin de malnoë,53150,442367.1,6787083.2,48.13324492010422,-0.4642882413770617
215302118,1,MAIRIE DE ST DENIS DE GASTINES,rue de bretagne,53500,415915.9,6807025.5,48.301498059912866,-0.8324413285356788
215302209,1,ECOLE YVES DUTEIL,3 rue des marmousets,53480,438423.4,6776401.1,48.03564763571214,-0.5108658771101545
215302472,2,ECOLE MATERNELLE JULES FERRY ST PIERRE LA COUR,4 place du maine,53410,400623.3,6786748.7,48.11243276346672,-1.0244676258242564
215400060,1,ECOLE MATERNELLE,4 rue maucolin,54770,937950.0,6852932.8,48.73262869012401,6.236194386286624
215400078,2,ECOLE MATERNELLE LA PASTORALE,6 rue de l'eglise,54460,920767.4,6852957.4,48.73878916093282,6.002753018757202
215400086,1,MAIRIE D'ALLAIN,35 bis rue etienne olry,54170,914745.5,6831644.0,48.54940440512611,5.910241925533848
215400087,1,MAIRIE D'ALLAIN,35 bis rue etienne olry,54170,914745.5,6831644.0,48.54940440512611,5.910241925533848
215400128,1,MAIRIE D'AMANCE,20 rue saint jean,54770,941104.0,6855482.3,48.75436941495962,6.280480471778227
215400441,1,MAIRIE DE BARBAS,12 rue haute,54450,983590.5,6837274.2,48.57352005357129,6.845651225176456
215400466,1,MAIRIE DE BARISEY-AU-PLAIN,14 rue hordal du lys,54170,909847.9,6828720.1,48.52472398198631,5.842501619600732
215400490,2,MAIRIE DE BASLIEUX,5 rue des ecoles,54620,898431.4,6930596.7,49.44385766421164,5.735776595614399
215400615,1,ÉCOLE PRIMAIRE,19 rue du tacot,54450,970694.9,6836148.8,48.56892673931185,6.670328381545457
215400730,1,MAIRIE DE BICQUELEY,500 rue nicolas chenin,54200,914483.9,6840225.7,48.626633491133525,5.9109854145983185
215400797,1,ECOLE MATERNELLE JACQUES PREVERT,rue salvador allende,54700,923135.7,6869550.4,48.88725897839508,6.043627901818608
215400904,3,ECOLE MATERNELLE LES ENFANTS GUERQUIN,rue alsace lorraine,54136,932284.3,6854594.7,48.74937701269634,6.160602895645468
215401001,1,MAIRIE DE BRIN SUR SEILLE,rue haute brin,54280,946355.8,6858445.6,48.77901399067892,6.353563277742747
215401159,3,ECOLE MATERNELLE BUFFON,rue de la papeterie,54250,932212.1,6852146.6,48.72765214682776,6.157813984828503
215401175,1,MAIRIE DE CHAOUILLEY,6 grande rue,54330,926862.6,6819878.9,48.43951641653369,6.068100342058142
215401225,2,MAIRIE DE CHAUDENEY-SUR-MOSELLE,1 place de la mairie,54200,918172.1,6854882.3,48.75713622937382,5.968469775788435
215401233,1,ÉCOLE DU CHÂTEL,32 rue de nancy,54230,930176.9,6840946.5,48.627719268079126,6.124143776800599
215401365,4,MAIRIE DE CONFLANS-EN-JARNISY,place aristide briand,54800,908308.3,6900096.6,49.16671216268522,5.8566270124941076
215401688,1,ECOLE PRIMAIRE,7 rue jules verne,54770,939372.1,6853838.1,48.740238558450784,6.256020955858387
215402157,3,ECOLE COLVIS-VALLÈS,1 rue colvis,54390,930660.5,6855191.4,48.755571912154004,6.138381123755178
215402504,1,ECOLE PRIMAIRE CHARLES PERRAULT,5 rue des ecoles,54110,947613.7,6845373.7,48.661066848836924,6.363091768688634
215402561,1,ECOLE D'HAUSSONVILLE,18 grande rue,54290,945524.1,6830650.6,48.529543969257745,6.326325799048622
215402603,1,ECOLE PRIMAIRE,13 grande rue,54300,957906.2,6835533.9,48.5686202151104,6.496790793419263
215403049,1,ECOLE ELEMENTAIRE VICTOR HUGO,5 rue victor hugo,54520,931646.7,6846590.5,48.67792104208537,6.147123581880803
215403189,3,LA CHAMPAGNE,14 rue des hautes alpes,54460,924906.0,6854492.4,48.75065867269611,6.060785348441418
215403296,1,ECOLE MATERNELLE ALSACE,5 rue des jonquilles,54300,958680.0,6837167.3,48.582990152783594,6.5082517899134
215403577,7,ECOLE ELEMENTAIRE JULES ROMAINS,32 rue du 15 septembre,54320,930430.8,6849067.0,48.70061263105746,6.131962415225549
215403676,1,ECOLE PIERRE BROSSOLETTE,rue des ecoles,54135,901374.6,6937097.0,49.50132102077029,5.779474617529567
215403726,1,ECOLE PRIMAIRE,25 rue de la gare,54760,938482.8,6863060.3,48.82344024064352,6.249096807875251
215403734,1,ECOLE PRIMAIRE,55 avenue de l'europe,54300,960273.9,6836163.3,48.573329075209884,6.529231595537728
215403957,6,ECOLE,2 place des ducs de bar,54000,931704.7,6846356.3,48.67489489258414,6.148808340679894
215404302,1,MATERNELLE J Y COUSTEAU,rue des jardins fleuris,54340,929401.9,6856260.7,48.76563021892671,6.121849324776047
215404658,1,ÉCOLE ÉLÉMENTAIRE ROVILLE DEVANT BAYON,45 avenue du général leclerc,54290,943399.9,6823841.1,48.46914086127353,6.293735060087049
215404724,1,ECOLE PRIMAIRE CYFFLE,3 rue de l'eglise,54950,965881.1,6831606.6,48.53010386614011,6.602342183890997
215405069,3,ECOLE DE SEXEY LES BOIS,50 grande rue,54840,922129.6,6850454.0,48.715986620304975,6.019960582167607
215405200,3,ECOLE PRIMAIRE,26 rue de l'eglise,54300,967102.9,6837136.4,48.57929265219956,6.622307369949062
215405275,1,EDUCATION NATIONALE,48 grande rue,54210,939686.9,6832798.6,48.55103531552533,6.248531027977668
215405283,1,ECOLE MATERNELLE REGINA,25 avenue kennedy,54200,913166.0,6847707.5,48.6943206993025,5.896838465709517
215405366,3,MAIRIE DE TUCQUEGNIEUX,rue clemenceau,54640,910929.6,6916063.9,49.30930249249767,5.900581911965706
215405473,2,ECOLE ÉLEMENTAIRE JULES FERRY,4 place de la république,54500,933213.2,6844194.3,48.655821972098856,6.167078092220253
215405499,2,ECOLE PRIMAIRE PUBLIQUE FRANCOIS MITTERRAND,2 rue victor hugo,54110,944388.8,6842598.2,48.637350803069346,6.317760067138255
215405804,1,ÉCOLE RAYMOND POINCARÉ,3 rue roosevelt,54190,912287.6,6934220.8,49.4719437062856,5.928495145949451
215405861,7,MAIRIE DE VITERNE,2 rue de la mairie,54123,923548.0,6836197.5,48.58735751370601,6.03178722326335
215405903,2,MAIRIE DE VIVIERS S CHIERS,5 rue de la mairie,54260,890910.1,6933380.5,49.47116138286221,5.633438199534727
215405929,1,MAIRIE DE VRONCOURT,6 grande rue,54330,926862.6,6819878.9,48.43951641653369,6.068100342058142
215500794,4,MAIRIE DE BRILLON EN BARROIS,1 rue monsieur,55000,854100.9,6847761.1,48.711591205972674,5.094635880795151
215501453,1,ECOLE DE DAMVILLERS,place du maréchal gérard,55150,874423.9,6918617.1,49.34325268723422,5.399984705814881
215501784,1,MAIRIE D´ERIZE SAINT DIZIER,1 place de la mairie,55000,851134.1,6851744.1,48.748103978573646,5.055736830737682
215504630,1,ECOLE DE LA HALLE,35 rue morguesson,55300,886117.0,6868611.1,48.890582247571345,5.538654101610893
215504796,7,MAIRIE SEIGNEULLES,1 place de la mairie,55000,851134.1,6851744.1,48.748103978573646,5.055736830737682
215504895,4,MAIRIE DE SIVRY LA PERCHE,5 rue du cul de sac,55100,864282.5,6896206.2,49.144554325104295,5.251731416423175
215505017,1,ECOLE DES BÉNÉVOLES,4 rue de la chalaide,55500,860894.1,6841447.8,48.65317114450449,5.184553632610618
215505660,1,MAIRIE DE VILLERS-SUR-MEUSE,25 rue principale,55220,876852.6,6882502.1,49.01804863118802,5.418168357981644
215570649,2,MAIRIE DE SERVIGNY LES STE BARBE,19 rue principale,57640,938946.7,6899356.5,49.14936922116771,6.275913431855736
215600164,2,ECOLE ROLAND LE MERLUS,rue du maralys,56310,248047.2,6782446.2,47.98613060312179,-3.064380945751932
215600750,2,ECOLE ELEMENTAIRE BROCÉLIANDE,6 rue aimé césaire,56380,317152.3,6768128.8,47.902221078207255,-2.1309321760329
215600834,2,ECOLE ELEMENTAIRE PAUL ELUARD,rue emile zola,56700,230856.9,6763283.7,47.802175393506296,-3.2737520711562587
215600909,1,ECOLE PRIMAIRE PUBLIQUE LA CHATAIGNERAIE,9 rue flaubert,56650,234353.7,6770298.4,47.867549995858624,-3.234526538101961
215600917,1,ECOLE ÉLÉMENTAIRE SUZANNE BOURQUIN,14 rue des saulniers,56120,285936.9,6776660.9,47.95926699315506,-2.552272957627877
215600941,1,EEPU F. DOLTO,rue du stade,56700,233371.7,6758702.2,47.7628109944491,-3.235384958192318
215600982,1,EEPU HENRI BARBUSSE,28 rue de la république,56600,225223.7,6758670.2,47.75668872176446,-3.3437655463794456
215601055,1,EPPU AR MILAD,3 rue du stade,56320,212322.9,6786657.5,47.99826369072025,-3.546297697631841
215601188,1,ECOLE JEAN MARIE GEORGEAULT,35 rue de la mairie,56570,225156.3,6755390.7,47.727218142782,-3.3411508609360085
215601667,2,EEPU MANEHOUARN,rue de manehouarn,56240,226827.6,6776441.1,47.91732058056742,-3.341566037497258
215601741,1,ECOLE PUBLIQUE MARC CHAGALL,8 rue des palmiers,56500,260185.5,6767760.6,47.862604746084465,-2.8874547863109665
215601840,1,E E PU BEAU SOLEIL,chemin beau soleil,56230,291190.8,6742692.0,47.65757585701878,-2.4506563660505067
215601881,1,ECOLE PRIMAIRE PUBLIQUE LE CHAT PERCHE,16 route d'hennebont,56310,241854.0,6773775.2,47.9040272546781,-3.138123644846924
215602152,1,MAIRIE DE ST GONNERY,rue des deux ponts,56920,267353.8,6796461.5,48.12495649149904,-2.820113769764868
215602202,2,MAIRIE DE STE HELENE,rue du 11 septembre 1944,56700,235234.8,6753753.6,47.71972895934701,-3.2054057349092893
215602535,1,ÉCOLE JULES VERNE,44 rue saint michel,56130,297582.5,6733482.1,47.5788052464143,-2.3573809930393894
215602608,2,ECOLE JEAN MOULIN,7 avenue edgar degas,56000,268068.5,6746034.7,47.67282426944896,-2.761128927462725
215700378,2,MAIRIE AUBE,35 rue principale,57580,943968.0,6885944.2,49.026991577676256,6.336907186677679
215700469,1,ELÉMENTAIRE PUBLIQUE PROTESTANTE,6 rue de l'ecole,57230,1030548.2,6884887.0,48.97878874290711,7.518047811675818
215700493,3,ECOLE PRIMAIRE PAUL VERLAINE,1 avenue henri ii,57050,929897.8,6895958.9,49.12215678207837,6.150131703793407
215700576,1,MAIRIE BECHY,39 rue charles de gaulle,57580,947180.9,6881467.6,48.98554646435746,6.3781808687566794
215700592,2,mairie de bellange,rue principale,57340,971242.6,6873997.3,48.90874034341046,6.7017845433165
215700618,1,MAIRIE DE BENING LES SAINT AVOLD,rue principale,57800,980068.7,6899898.5,49.13758556529883,6.839226217375648
215700758,2,MAIRIE DE BEUX,35 rue principale,57580,943968.0,6885944.2,49.026991577676256,6.336907186677679
215700824,3,MAIRIE DE BIDING,56 rue principale,57660,976624.3,6891176.8,49.0607535614218,6.786354152984456
215700881,4,MAIRIE DE BISTROFF,62 rue principale,57660,971745.2,6883305.3,48.99213748552347,6.714605165223106
215700923,2,ECOLE ÉLÉMENTAIRE,2 rue des prés,57200,1002403.1,6899281.3,49.12189635248249,7.1444047395161485
215700998,3,MAIRIE DE BOURDONNAY,3 rue principale,57810,974165.6,6853123.0,48.719977797888994,6.7281764937599124
215701103,1,MAIRIE DE BRETINACH,32 rue de velving,57320,959102.8,6912257.2,49.257399862955715,6.559859006425986
215701135,4,MAIRIE DE BROUDERDORFF,5 rue de l'eglise,57565,1001797.8,6852177.1,48.69916177420805,7.102613678547287
215701244,1,MATERNELLE VICTOR HUGO,1 rue victor hugo,57570,935536.9,6928030.2,49.408177891722524,6.245366324714697
215701251,2,MAIRIE DE CHAILLY-LÈS-ENNERY,rue principale,57365,935739.4,6905585.1,49.20650816583474,6.235488465707669
215701269,1,MAIRIE DE CHAMBREY,1 rue principale,57170,954282.7,6859624.3,48.78652926288399,6.462036635050245
215701319,1,MAIRIE DE CHATEAU ROUGE,24 rue principale,57320,961630.8,6914852.3,49.27967548996496,6.596166572830825
215701343,2,MAIRIE DE CHATEL-SAINT-GERMAIN,13 rue jeanne d'arc,57160,925100.9,6895025.3,49.11547140934661,6.083971247761341
215701467,4,MAIRIE COIN LES CUVRY,55 rue principale,57420,930862.0,6886108.4,49.03331196475436,6.157934258235852
215701715,1,ÉCOLE ÉLÉMENTAIRE JOSEPH NICOLAS,40 bis rue du général nassoy,57590,948821.2,6870267.4,48.88428818989704,6.393995705051402
215701954,6,MAIRIE D'EPPING,10 rue de l'ecole,57720,1015039.8,6898973.4,49.11304746635489,7.3170209829386925
215701970,1,MAIRIE D´ERNESTVILLER,64 rue du bourg,57510,989644.1,6892630.3,49.06806307848007,6.965271013645338
215701988,1,ECOLE PRIMAIRE,5 rue de la mairie,57660,976378.3,6882104.9,48.97937986270749,6.77705698998924
215701996,2,MAIRIE D'ESCHERANGE,11 rue des ecoles,57330,922956.7,6928464.0,49.41659622799234,6.072441178578041
215702457,1,ECOLE ELÉMENTAIRE ERCKMANN CHATRIAN,1 rue erckmann chatrian,57570,938394.7,6930685.3,49.43095998652396,6.286219256366483
215703067,1,ECOLE LES MIMOSAS,18 rue du mimosa,57700,922739.2,6921475.5,49.353903311300535,6.065709813689697
215703109,2,ECOLE ÉLÉMENTAIRE,1 rue d'oberstinzel,57930,998290.8,6864165.8,48.80847458334165,7.0634034707002975
215703471,1,MAIRIE D INSVILLER,18 rue principale,57670,985664.8,6872317.4,48.88741240188706,6.8971694482081904
215703711,2,ECOLE HAUTE KONTZ,rue principale,57480,941087.7,6933291.4,49.45335007751006,6.32480983241505
215704255,4,MAIRIE LUPPY,11 rue principale,57580,944887.4,6880948.3,48.98175899433674,6.346573068402453
215704263,1,ECOLE PRIMAIRE PUBLIQUE DE LUTTANGE,rue de l'eglise,57935,940777.4,6912812.6,49.26955071266181,6.30870843452221
215704636,1,ÉCOLE ÉLÉMENTAIRE MAURICE BARRES,5 rue du roussillon,57070,934994.2,6895300.8,49.11439697742553,6.219520169698153
215705302,5,MAIRIE D'OTTONVILLE-RICRANGE,1 rue de lorraine,57220,956531.8,6907810.9,49.21850429080994,6.521859839727077
215705500,1,ECOLE PRIMAIRE JEAN MOULIN,rue de ham,57890,966316.5,6901503.9,49.15786588207585,6.6520015358060895
215705781,1,ECOLE ÉLEMNENTAIRE DE REZONVILLE,78 rue de metz,57130,918208.7,6892775.2,49.09763768467968,5.988470831660893
215705870,1,MAIRIE DE VALLERANGE,29 rue principale,57340,969895.6,6878568.2,48.9503661659489,6.686338240831312
215705997,1,MAIRIE DE ROUPELDANGE,18 rue de l'eglise,57220,952810.3,6906348.8,49.206853431086856,6.469953044434332
215706078,3,MAIRIE DE SAINTE BARBE,7 rue brondex,57640,940912.0,6900628.1,49.160055906168935,6.303554959196875
215706243,1,MAIRIE DE SAINTE-RUFFINE,12 rue des tilleuls,57130,926058.6,6893966.5,49.10562206383745,6.096510134756903
215706359,2,MAIRIE DE SCHALBACH,30 a rue principale,57370,1005907.4,6866104.4,48.822316859041216,7.168361573218434
215706375,2,MAIRIE DE SCHNECKENBUSCH,rue principale,57400,999910.4,6852506.4,48.702998566424505,7.077233181532924
215706425,1,COOPERATIVE SCOLAIRE SCY CHAZELLES,1 rue de la passerine,57160,927866.2,6894437.8,49.10921654009703,6.121499705179702
215706508,1,ECOLE PRIMAIRE LA CLE DES CHAMPS,11 rue des ecoles,57330,922956.7,6928464.0,49.41659622799234,6.072441178578041
215706623,1,MAIRIE DE SUISSE,rue principale,57340,971242.6,6873997.3,48.90874034341046,6.7017845433165
215706946,4,MAIRIE DE VANY,10 rue principale,57070,936405.5,6900060.8,49.15663858099111,6.241509561153268
215707019,1,MAIRIE DE VAUX,6 place de la mairie,57130,924946.6,6892515.1,49.092973241788094,6.080518437262089
215707126,1,ECOLE ÉLÉMENTAIRE DU CLOÎTRE,2 rue du secours,57630,959364.3,6859607.2,48.784352492183984,6.531120468997207
215707183,1,MAIRIE VILLERS-STONCOURT,1 rue de villers,57530,950131.7,6889394.5,49.05561546304246,6.423152416996556
215707266,3,MAIRIE DE VITTONCOURT,rue principale,57580,954720.4,6883249.0,48.99860569558911,6.482163396720541
215707316,1,ECOLE PRIMAIRE ARC-EN-CIEL,rue des ecoles,57330,923529.7,6931080.2,49.439892427848434,6.081735701520296
215707340,2,MAIRIE DE VOYER,18 rue de l'ecole,57560,1000433.3,6846848.0,48.6519284883618,7.080357739249657
215707506,1,MAIRIE DE WOELFLING LES SARREGUEMINES,3 rue de l'ecole,57200,996935.5,6898274.0,49.115407471071904,7.068894902691146
215707563,5,MAIRIE DE XOUAXANGE,4 rue de l'ecole,57830,994076.6,6851534.4,48.69694908029921,6.997392030432889
215707597,1,MAIRIE DE ZARBELING,rue principale,57340,971242.6,6873997.3,48.90874034341046,6.7017845433165
215707647,4,GROUPE SCOLAIRE MARECHAL JUIN,88 rue principale,57330,927165.3,6933747.0,49.46255715094248,6.133264595410137
215708637,1,MAIRIE STUCKANGE,9 rue des lilas,57970,935399.0,6918734.0,49.324738355741204,6.238218481660555
215801184,1,ECOLE PRIMAIRE,place pouyat,58250,754873.6,6635232.7,46.81499106586996,3.7196946600232867
215802323,1,MAIRIE DE ST BENIN D'AZY,place paul doumer,58270,729861.7,6655546.9,46.99947542075265,3.3929847404201365
215802703,2,MAIRIE DE SAINT VERAIN,rue des ecoles,58310,704265.5,6709155.9,47.482750242846,3.0566411890634817
215900093,3,ECOLE PRIMAIRE ANATOLE FRANCE,24 rue devred,59650,709165.4,7057784.8,50.61700433382568,3.1293411513357694
215900127,1,DANIEL VINCENT,44 rue d'hirson,59186,778485.7,6987517.4,49.98130835446844,4.093317748800866
215900242,3,MAIRIE D AUBERCHICOURT,place suzanne lanoy,59165,716711.6,7026022.7,50.33175198723952,3.234401696557717
215900283,1,ECOLE MATERNELLE G. PHILIPE,17 place de la république,59950,703840.2,7035165.3,50.41404170091225,3.053951515550735
215900416,1,MAIRIE DE BACHANT,rue de maubeuge,59138,763000.4,7018252.1,50.259045097285096,3.882409495532485
215900531,10,MAIRIE DE BAVAY,place charles de gaulle,59570,756692.5,7022591.9,50.29861048070616,3.794676466575421
215900853,1,ECOLE JEAN HOUZÉ,rue moncheaux,59268,714977.9,7013315.4,50.21769948676752,3.2096113047984245
215900879,1,ECOLE DES TROIS CLEFS,rue de la mairie,59189,660063.5,7063001.3,50.662615964249326,2.4361433110264272
215900945,2,LAMARTINE,rue benjamin vandenbroucque,59630,643540.8,7095387.7,50.95189157232074,2.198232976101109
215901034,2,MAIRIE DE BOUSSIERES SUR SAMBRE,rue de l'eglise,59330,762745.5,7016065.0,50.23943355297246,3.8784987579108474
215901224,4,ECOLE MATERNELLE DU PARC,12 rue de moscou,59400,716869.0,7006937.0,50.160322090696404,3.2358555585245288
215901521,1,ÉCOLE J.BREL,110 rue de l'apothicaire,59560,700646.2,7073188.0,50.75530305449536,3.0091403923757465
215901588,1,ECOLE PRIMAIRE PUBLIQUE LEON LAMBERT,1305 route nationale,59310,714282.4,7039505.9,50.45285541584647,3.2008101491375256
215901653,3,ECOLE JEAN ROSTAND,381 avenue des acacias,59553,703125.3,7031565.0,50.381724673611544,3.0438796780787536
215901729,1,ÉCOLE ZOLA,188 rue de villars,59220,728464.4,7025480.2,50.32645801802229,3.399209142535269
215901786,2,ECOLE PRIMAIRE PUBLIQUE DES BLANCS MOUCHONS DE DOUAI,185 rue d'arras,59500,705253.4,7029933.6,50.367064385107355,3.0737371162430107
215901810,2,ECOLE GALILÉE,31 rue d'arouzies,59440,767517.1,7009141.9,50.176776250654974,3.9441407818213414
215901851,1,ECOLE VUILLEMIN,64 route nationale,59176,714988.7,7026422.6,50.33538587245707,3.2102508627633433
215901984,1,ÉCOLE AUGUSTE HANONE,5 rue de la fontaine,59132,784396.5,7003084.1,50.120342244929354,4.178881519900831
215902206,2,ECOLE KLEBER,avenue de roubaix,59155,704946.8,7055529.7,50.5968234755869,3.0697510157651293
215902255,1,ÉCOLE,rue derkenne,59750,765373.6,7022875.6,50.300313060234785,3.916398104124134
215902535,1,ECOLE ANATOLE FRANCE,111 bis avenue leon jouhaux,59820,639664.2,7100249.8,50.99513490005079,2.142436421897006
215902719,1,ECOLE GARCIA LORCA,avenue de la polyclinique,59760,650047.0,7101299.2,51.00547116175989,2.2898661093469728
215902735,1,ECOLE ANATOLE FRANCE,111 bis avenue leon jouhaux,59820,639664.2,7100249.8,50.99513490005079,2.142436421897006
215902990,4,ÉCOLE PRIMAIRE PUBLIQUE GROUPE SCOLAIRE MARIE CURIE,rue lannelongue,59510,713737.0,7063293.7,50.66636810040305,3.1939634272430872
215903147,1,ECOLE SUZANNE LANOY,rue d'arles,59171,724027.5,7031066.3,50.376794629243925,3.337317754966691
215903238,1,ECOLE PRIMAIRE PUBLIQUE,3 bis rue friquet,59144,744905.6,7023931.3,50.311590179436045,3.629613429517846
215903527,4,ECOLE ANTOINE DE SAINT EXUPERY,41 rue des ecoles,59126,705911.5,7071372.8,50.7389879853961,3.0835899808269196
215903576,2,ÉCOLE JACQUES PRÉVERT,14 rue de la gare,59570,760966.5,7021525.8,50.28863820263947,3.854420250300814
215903618,1,ÉCOLE SÉVIGNE MACÉ,236 rue jules guesde,59156,725698.4,7024175.8,50.31486633533327,3.3603334739741726
215903758,1,ECOLE GEORGES BRASSENS,rue de l'abbaye,59870,719959.1,7034699.4,50.40955291786521,3.2803838554390414
215903980,1,ECOLE JACQUES BREL,137 rue de la gaillarderie,59710,707889.1,7045171.3,50.50382292012946,3.1110327011697017
215904103,3,COOP ÉCOLE GUYNEMER,1 rue bossuet,59370,706992.7,7060310.0,50.63969674104762,3.098688141007909
215904293,2,ECOLE JEAN JAURES,49 rue du marquis de mun,59293,725331.9,7022663.2,50.30130061517972,3.3550992380211113
215904525,2,ECOLE ROGER SALENGRO,3 place albert thomas,59162,702094.8,7039619.3,50.454032879077424,3.029453486936778
215904574,1,ECOLE J MACE,44 rue de la prevote,59840,698040.9,7063690.6,50.670078129853685,2.9723359197738266
215904897,3,ECOLE JULES FERRY,1 rue marcel sembat,59283,705524.2,7037091.3,50.431318796846675,3.0776368623380974
215904954,1,ECOLE DU CENTRE,place de nice,59245,774063.5,7021208.3,50.28437865276632,4.0378915261657635
215905001,1,ECOLE PRIMAIRE PUBLIQUE,rue michel sauvage,59159,709212.5,7001446.6,50.11122690184121,3.128655783759372
215905092,1,ECOLE BELLEFORIERE,1179 avenue du 8 mai 1945,59286,707503.1,7034367.6,50.406847451026145,3.105397113181691
215905118,1,ECOLE PRIMAIRE LES PRES VERTS,421 rue du capitaine deken,59230,725930.9,7039349.2,50.45107443759407,3.364575760023852
215905134,1,MAIRIE DE ROUCOURT,place emile poulain,59169,710587.1,7025603.7,50.328123465298866,3.148486911839369
215905365,3,ECOLE PUBLIQUE,37 rue d'hondeghem,59670,665272.9,7076423.2,50.783361330298575,2.5085124084895467
215905381,1,ECOLE PRIMAIRE,5 rue de la mairie,59143,646992.9,7077718.4,50.793692055591286,2.249636927584387
215905407,1,ECOLE ANATOLE FRANCE,place carnot,59430,654563.0,7104047.3,51.03046572929999,2.3537430102393384
215905696,2,ÉCOLE ÉLÉMENTAIRE,rue anne godeau,59450,708360.6,7029284.9,50.36120678341725,3.1173364259971894
215905746,2,ECOLE LOUIS ARAGON,12 rue pasteur,59490,719226.3,7029248.6,50.36061686963097,3.2698736962874864
215905928,2,ECOLE JULES FERRY,7 a rue pierre brossolette,59239,705122.6,7041705.9,50.472745732953655,3.072051974611038
215905993,9,ECOLE ELEMENTAIRE JACQUES PREVERT DE TOURCOING,107 rue claude bernard,59200,709095.4,7066811.2,50.69799101540402,3.1285783129212352
215906009,1,ECOLE JEAN DE LA FONTAINE,2 rue du général de gaulle,59551,705958.8,7045454.9,50.50638987999012,3.0838695532756963
215906066,3,ECOLE PRIMAIRE PUBLIQUE ANTOINE DE SAINT-EXUPERY,chemin des bourgeois,59300,735269.0,7027725.9,50.34616624954555,3.4949377729553817
215906116,2,MAIRIE DE VERLINGHEM,place de la mairie,59237,699746.5,7064947.6,50.68136110999661,2.9964195695058082
215906231,1,MAIRIE DE VILLERS GUISLAIN,place du 8 mai 1945,59297,711140.4,6993488.0,50.03971806098522,3.1553608379573928
215906306,2,ECOLE JULES FERRY,369 rue jules ferry,59261,702238.3,7043248.9,50.48661309534178,3.0314914906167716
215906496,2,MAIRIE DE WATTIGNIES LA VICTOIRE,rue carnot,59680,772207.7,7011790.3,50.2000354944859,4.010199708645252
215913121,1,ECOLE VILLARD DE HONNECOURT,3 rue de l'eglise,59266,714346.1,6993352.0,50.03843176338705,3.20006163970814
216000018,3,MAIRIE D ABANCOURT,18 rue principale,60220,610799.4,6953238.5,49.67196109201434,1.7649134184471718
216000059,3,MAIRIE D´ABBECOURT,26 rue de courcelles,60430,638724.0,6918075.0,49.35926744173538,2.1567252348543806
216000174,2,MAIRIE D'ANSAUVILLERS,place de la mairie,60120,647050.4,6951268.1,49.658316129966536,2.2670654107220733
216000240,2,MAIRIE D'ARSY,124 rue de picardie,60190,676689.1,6922566.1,49.402151091173856,2.678935760461584
216000307,1,MAIRIE D'AUTHEUIL-EN-VALOIS,21 rue tony beauquesne,60890,704330.4,6897331.3,49.1757158967241,3.059382134935649
216000364,1,MAIRIE DE BABOEUF,28 place de la mairie,60400,705965.4,6943250.9,49.58845260384868,3.082460215592103
216000372,6,MAIRIE DE BACHIVILLERS,rue de la mairie,60240,621239.7,6906838.2,49.2563484985065,1.9182530534861968
216000422,1,MAIRIE DE BAILLY,1 rue du fort,60170,697989.6,6933168.8,49.49786985891154,2.9722590279967545
216000562,3,ECOLE ELEMENTAIRE BOIS BRULET,12 rue jules isaac,60000,632922.7,6926258.8,49.43224798712039,2.075332366664762
216000596,1,MAIRIE DE BELLE-EGLISE,2 rue des ecoles,60540,643022.4,6899446.0,49.19220733662244,2.218412931112401
216000604,2,MAIRIE D'AUTEUIL,37 rue de gournay,60390,633677.9,6916087.0,49.34089443377507,2.0876033217340866
